timestamp;akkuEntladung;solarleistung;akkuLadestand;hausabgabe;akkuLadung;netzbezug;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-12-16T18:43:22.393000+00:00;-0.0;0.0;268.0;0.0;0.0;410.0;410.0;0.0;0.0;0.0;0.0;0;410.0;0.0;410.0;426;441.33684386666664
2025-12-16T18:48:22.390000+00:00;-0.0;0.0;268.0;0.0;0.0;429.0;429.0;0.0;0.0;0.0;0.0;0;429.0;0.0;429.0;426;441.33684386666664
2025-12-16T18:53:48.409000+00:00;-0.0;0.0;268.0;0.0;0.0;476.0;476.0;0.0;0.0;0.0;0.0;0;476.0;0.0;476.0;426;441.33684386666664
2025-12-16T18:58:48.398000+00:00;-0.0;0.0;268.0;0.0;0.0;467.0;467.0;0.0;0.0;0.0;0.0;0;467.0;0.0;467.0;426;441.33684386666664
2025-12-16T19:03:14.407000+00:00;-0.0;0.0;268.0;0.0;0.0;561.0;561.0;0.0;0.0;0.0;0.0;0;561.0;0.0;561.0;426;441.33684386666664
2025-12-16T19:08:14.401000+00:00;-0.0;0.0;268.0;0.0;0.0;501.0;501.0;0.0;0.0;0.0;0.0;0;501.0;0.0;501.0;426;441.33684386666664
2025-12-16T19:13:40.397000+00:00;-0.0;0.0;268.0;0.0;0.0;445.0;445.0;0.0;0.0;0.0;0.0;0;445.0;0.0;445.0;426;441.33684386666664
2025-12-16T19:18:43.197000+00:00;-0.0;0.0;268.0;0.0;0.0;412.0;412.0;0.0;0.0;0.0;0.0;0;412.0;0.0;412.0;426;441.33684386666664
2025-12-16T19:24:09.398000+00:00;-0.0;0.0;268.0;0.0;0.0;482.0;482.0;0.0;0.0;0.0;0.0;0;482.0;0.0;482.0;426;441.33684386666664
2025-12-16T19:33:35.432000+00:00;-0.0;0.0;268.0;0.0;0.0;410.0;410.0;0.0;0.0;0.0;0.0;0;410.0;0.0;410.0;426;441.33684386666664
2025-12-16T19:38:35.385000+00:00;-0.0;0.0;268.0;0.0;0.0;620.0;620.0;0.0;0.0;0.0;0.0;0;620.0;0.0;620.0;426;441.33684386666664
2025-12-16T19:44:01.420000+00:00;-0.0;0.0;268.0;0.0;0.0;698.0;698.0;0.0;0.0;0.0;0.0;0;698.0;0.0;698.0;426;441.33684386666664
2025-12-16T19:49:01.401000+00:00;-0.0;0.0;268.0;0.0;0.0;522.0;522.0;0.0;0.0;0.0;0.0;0;522.0;0.0;522.0;426;441.33684386666664
2025-12-16T19:53:27.401000+00:00;-0.0;0.0;268.0;0.0;0.0;368.0;368.0;0.0;0.0;0.0;0.0;0;368.0;0.0;368.0;426;441.33684386666664
2025-12-16T19:58:27.396000+00:00;-0.0;0.0;268.0;0.0;0.0;374.0;374.0;0.0;0.0;0.0;0.0;0;374.0;0.0;374.0;426;441.33684386666664
2025-12-16T20:03:53.407000+00:00;-0.0;0.0;268.0;0.0;0.0;371.0;371.0;0.0;0.0;0.0;0.0;0;371.0;0.0;371.0;426;441.33684386666664
2025-12-16T20:08:53.388000+00:00;-0.0;0.0;268.0;0.0;0.0;335.0;335.0;0.0;0.0;0.0;0.0;0;335.0;0.0;335.0;426;441.33684386666664
2025-12-16T20:14:19.397000+00:00;-0.0;0.0;268.0;0.0;0.0;398.0;398.0;0.0;0.0;0.0;0.0;0;398.0;0.0;398.0;426;441.33684386666664
2025-12-16T20:19:19.405000+00:00;-0.0;0.0;268.0;0.0;0.0;346.0;346.0;0.0;0.0;0.0;0.0;0;346.0;0.0;346.0;426;441.33684386666664
2025-12-16T20:24:45.410000+00:00;-0.0;0.0;268.0;0.0;0.0;385.0;385.0;0.0;0.0;0.0;0.0;0;385.0;0.0;385.0;426;441.33684386666664
2025-12-16T20:28:45.409000+00:00;-0.0;0.0;268.0;0.0;0.0;309.0;309.0;0.0;0.0;0.0;0.0;0;309.0;0.0;309.0;426;441.33684386666664
2025-12-16T20:34:11.406000+00:00;-0.0;0.0;268.0;0.0;0.0;281.0;281.0;0.0;0.0;0.0;0.0;0;281.0;0.0;281.0;426;441.33684386666664
2025-12-16T20:39:11.399000+00:00;-0.0;0.0;268.0;0.0;0.0;344.0;344.0;0.0;0.0;0.0;0.0;0;344.0;0.0;344.0;426;441.33684386666664
2025-12-16T20:44:37.422000+00:00;-0.0;0.0;268.0;0.0;0.0;350.0;350.0;0.0;0.0;0.0;0.0;0;350.0;0.0;350.0;426;441.33684386666664
2025-12-16T20:49:37.401000+00:00;-0.0;0.0;268.0;0.0;0.0;391.0;391.0;0.0;0.0;0.0;0.0;0;391.0;0.0;391.0;426;441.33684386666664
2025-12-16T20:55:03.418000+00:00;-0.0;0.0;268.0;0.0;0.0;355.0;355.0;0.0;0.0;0.0;0.0;0;355.0;0.0;355.0;426;441.33684386666664
2025-12-16T20:59:03.385000+00:00;-0.0;0.0;268.0;0.0;0.0;319.0;319.0;0.0;0.0;0.0;0.0;0;319.0;0.0;319.0;426;441.33684386666664
2025-12-16T21:04:03.400000+00:00;-0.0;0.0;268.0;0.0;0.0;282.0;282.0;0.0;0.0;0.0;0.0;0;282.0;0.0;282.0;426;441.33684386666664
2025-12-16T21:14:29.400000+00:00;-0.0;0.0;268.0;0.0;0.0;229.0;229.0;0.0;0.0;0.0;0.0;0;229.0;0.0;229.0;426;441.33684386666664
2025-12-16T21:19:55.393000+00:00;-0.0;0.0;268.0;0.0;0.0;243.0;243.0;0.0;0.0;0.0;0.0;0;243.0;0.0;243.0;426;441.33684386666664
2025-12-16T21:24:55.384000+00:00;-0.0;0.0;268.0;0.0;0.0;228.0;228.0;0.0;0.0;0.0;0.0;0;228.0;0.0;228.0;426;441.33684386666664
2025-12-16T21:34:21.398000+00:00;-0.0;0.0;268.0;0.0;0.0;220.0;220.0;0.0;0.0;0.0;0.0;0;220.0;0.0;220.0;426;441.33684386666664
2025-12-16T21:39:47.412000+00:00;-0.0;0.0;268.0;0.0;0.0;191.0;191.0;0.0;0.0;0.0;0.0;0;191.0;0.0;191.0;426;441.33684386666664
2025-12-16T21:44:47.394000+00:00;-0.0;0.0;268.0;0.0;0.0;190.0;190.0;0.0;0.0;0.0;0.0;0;190.0;0.0;190.0;426;441.33684386666664
2025-12-16T21:49:13.419000+00:00;-0.0;0.0;268.0;0.0;0.0;193.0;193.0;0.0;0.0;0.0;0.0;0;193.0;0.0;193.0;426;441.33684386666664
2025-12-16T21:54:13.527000+00:00;-0.0;0.0;268.0;0.0;0.0;219.0;219.0;0.0;0.0;0.0;0.0;0;219.0;0.0;219.0;426;441.33684386666664
2025-12-16T21:59:39.401000+00:00;-0.0;0.0;268.0;0.0;0.0;212.0;212.0;0.0;0.0;0.0;0.0;0;212.0;0.0;212.0;426;441.33684386666664
2025-12-16T22:04:39.384000+00:00;-0.0;0.0;268.0;0.0;0.0;211.0;211.0;0.0;0.0;0.0;0.0;0;211.0;0.0;211.0;426;441.33684386666664
2025-12-16T22:10:05.500000+00:00;-0.0;0.0;268.0;0.0;0.0;209.0;209.0;0.0;0.0;0.0;0.0;0;209.0;0.0;209.0;426;441.33684386666664
2025-12-16T22:15:05.385000+00:00;-0.0;0.0;268.0;0.0;0.0;207.0;207.0;0.0;0.0;0.0;0.0;0;207.0;0.0;207.0;426;441.33684386666664
2025-12-16T22:19:31.404000+00:00;-0.0;0.0;268.0;0.0;0.0;208.0;208.0;0.0;0.0;0.0;0.0;0;208.0;0.0;208.0;426;441.33684386666664
2025-12-16T22:24:31.383000+00:00;-0.0;0.0;268.0;0.0;0.0;211.0;211.0;0.0;0.0;0.0;0.0;0;211.0;0.0;211.0;426;441.33684386666664
2025-12-16T22:29:57.395000+00:00;-0.0;0.0;268.0;0.0;0.0;196.0;196.0;0.0;0.0;0.0;0.0;0;196.0;0.0;196.0;426;441.33684386666664
2025-12-16T22:34:57.397000+00:00;-0.0;0.0;268.0;0.0;0.0;190.0;190.0;0.0;0.0;0.0;0.0;0;190.0;0.0;190.0;426;441.33684386666664
2025-12-16T22:40:23.415000+00:00;-0.0;0.0;268.0;0.0;0.0;193.0;193.0;0.0;0.0;0.0;0.0;0;193.0;0.0;193.0;426;441.33684386666664
2025-12-16T22:45:23.386000+00:00;-0.0;0.0;268.0;0.0;0.0;185.0;185.0;0.0;0.0;0.0;0.0;0;185.0;0.0;185.0;426;441.33684386666664
2025-12-16T22:54:49.420000+00:00;-0.0;0.0;268.0;0.0;0.0;183.0;183.0;0.0;0.0;0.0;0.0;0;183.0;0.0;183.0;426;441.33684386666664
