timestamp;akkuEntladung;netzbezug;akkuLadestand;akkuLadung;solarleistung;hausabgabe;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-12-04T13:16:32.700000+00:00;-0.0;181.0;268.0;0.0;37.0;37.0;218.0;37.0;37.0;0.0;0.0;0;181.0;37.0;181.0;536;536.0
2025-12-04T13:17:32.702000+00:00;-0.0;181.0;268.0;0.0;38.0;37.0;218.0;38.0;38.0;0.0;0.0;0;180.0;38.0;180.0;536;536.0
2025-12-04T13:17:32.703000+00:00;-0.0;181.0;268.0;0.0;38.0;38.0;219.0;38.0;38.0;0.0;0.0;0;181.0;38.0;181.0;536;536.0
2025-12-04T13:17:32.710000+00:00;-0.0;167.0;268.0;0.0;38.0;38.0;205.0;38.0;38.0;0.0;0.0;0;167.0;38.0;167.0;536;536.0
2025-12-04T13:18:32.693000+00:00;-0.0;167.0;268.0;0.0;39.0;38.0;205.0;39.0;39.0;0.0;0.0;0;166.0;39.0;166.0;536;536.0
2025-12-04T13:18:32.694000+00:00;-0.0;167.0;268.0;0.0;39.0;39.0;206.0;39.0;39.0;0.0;0.0;0;167.0;39.0;167.0;536;536.0
2025-12-04T13:18:32.700000+00:00;-0.0;203.0;268.0;0.0;39.0;39.0;242.0;39.0;39.0;0.0;0.0;0;203.0;39.0;203.0;536;536.0
2025-12-04T13:19:32.705000+00:00;-0.0;211.0;268.0;0.0;39.0;39.0;250.0;39.0;39.0;0.0;0.0;0;211.0;39.0;211.0;536;536.0
2025-12-04T13:20:32.709000+00:00;-0.0;2030.0;268.0;0.0;39.0;39.0;2069.0;39.0;39.0;0.0;0.0;0;2030.0;39.0;2030.0;536;536.0
2025-12-04T13:21:32.707000+00:00;-0.0;2026.0;268.0;0.0;39.0;39.0;2065.0;39.0;39.0;0.0;0.0;0;2026.0;39.0;2026.0;536;536.0
2025-12-04T13:26:57.854000+00:00;-0.0;2026.0;268.0;0.0;33.0;39.0;2065.0;33.0;33.0;0.0;0.0;0;2032.0;33.0;2032.0;536;536.0
2025-12-04T13:26:57.855000+00:00;-0.0;2026.0;268.0;0.0;33.0;33.0;2059.0;33.0;33.0;0.0;0.0;0;2026.0;33.0;2026.0;536;536.0
2025-12-04T13:26:57.861000+00:00;-0.0;2024.0;268.0;0.0;33.0;33.0;2057.0;33.0;33.0;0.0;0.0;0;2024.0;33.0;2024.0;536;536.0
2025-12-04T13:31:57.707000+00:00;-0.0;190.0;268.0;0.0;33.0;33.0;223.0;33.0;33.0;0.0;0.0;0;190.0;33.0;190.0;536;536.0
2025-12-04T13:37:22.708000+00:00;-0.0;190.0;268.0;0.0;29.0;33.0;223.0;29.0;29.0;0.0;0.0;0;194.0;29.0;194.0;536;536.0
2025-12-04T13:37:22.709000+00:00;-0.0;190.0;268.0;0.0;29.0;29.0;219.0;29.0;29.0;0.0;0.0;0;190.0;29.0;190.0;536;536.0
2025-12-04T13:37:22.716000+00:00;-0.0;160.0;268.0;0.0;29.0;29.0;189.0;29.0;29.0;0.0;0.0;0;160.0;29.0;160.0;536;536.0
2025-12-04T13:42:22.700000+00:00;-0.0;160.0;268.0;0.0;27.0;29.0;189.0;27.0;27.0;0.0;0.0;0;162.0;27.0;162.0;536;536.0
2025-12-04T13:42:22.702000+00:00;-0.0;160.0;268.0;0.0;27.0;27.0;187.0;27.0;27.0;0.0;0.0;0;160.0;27.0;160.0;536;536.0
2025-12-04T13:42:22.708000+00:00;-0.0;186.0;268.0;0.0;27.0;27.0;213.0;27.0;27.0;0.0;0.0;0;186.0;27.0;186.0;536;536.0
2025-12-04T13:46:47.722000+00:00;-0.0;186.0;268.0;0.0;26.0;27.0;213.0;26.0;26.0;0.0;0.0;0;187.0;26.0;187.0;536;536.0
2025-12-04T13:46:47.723000+00:00;-0.0;186.0;268.0;0.0;26.0;26.0;212.0;26.0;26.0;0.0;0.0;0;186.0;26.0;186.0;536;536.0
2025-12-04T13:46:47.729000+00:00;-0.0;188.0;268.0;0.0;26.0;26.0;214.0;26.0;26.0;0.0;0.0;0;188.0;26.0;188.0;536;536.0
2025-12-04T13:51:47.702000+00:00;-0.0;188.0;268.0;0.0;21.0;26.0;214.0;21.0;21.0;0.0;0.0;0;193.0;21.0;193.0;536;536.0
2025-12-04T13:51:47.704000+00:00;-0.0;188.0;268.0;0.0;21.0;21.0;209.0;21.0;21.0;0.0;0.0;0;188.0;21.0;188.0;536;536.0
2025-12-04T13:51:47.710000+00:00;-0.0;192.0;268.0;0.0;21.0;21.0;213.0;21.0;21.0;0.0;0.0;0;192.0;21.0;192.0;536;536.0
2025-12-04T13:57:12.700000+00:00;-0.0;192.0;268.0;0.0;17.0;21.0;213.0;17.0;17.0;0.0;0.0;0;196.0;17.0;196.0;536;536.0
2025-12-04T13:57:12.702000+00:00;-0.0;192.0;268.0;0.0;17.0;17.0;209.0;17.0;17.0;0.0;0.0;0;192.0;17.0;192.0;536;536.0
2025-12-04T13:57:12.709000+00:00;-0.0;185.0;268.0;0.0;17.0;17.0;202.0;17.0;17.0;0.0;0.0;0;185.0;17.0;185.0;536;536.0
2025-12-04T14:02:12.724000+00:00;-0.0;185.0;268.0;0.0;15.0;17.0;202.0;15.0;15.0;0.0;0.0;0;187.0;15.0;187.0;536;536.0
2025-12-04T14:02:12.730000+00:00;-0.0;185.0;268.0;0.0;15.0;15.0;200.0;15.0;15.0;0.0;0.0;0;185.0;15.0;185.0;536;536.0
2025-12-04T14:02:12.732000+00:00;-0.0;221.0;268.0;0.0;15.0;15.0;236.0;15.0;15.0;0.0;0.0;0;221.0;15.0;221.0;536;536.0
2025-12-04T14:07:37.696000+00:00;-0.0;221.0;268.0;0.0;13.0;15.0;236.0;13.0;13.0;0.0;0.0;0;223.0;13.0;223.0;536;536.0
2025-12-04T14:07:37.698000+00:00;-0.0;221.0;268.0;0.0;13.0;13.0;234.0;13.0;13.0;0.0;0.0;0;221.0;13.0;221.0;536;536.0
2025-12-04T14:07:37.704000+00:00;-0.0;239.0;268.0;0.0;13.0;13.0;252.0;13.0;13.0;0.0;0.0;0;239.0;13.0;239.0;536;536.0
2025-12-04T14:12:37.718000+00:00;-0.0;239.0;268.0;0.0;12.0;13.0;252.0;12.0;12.0;0.0;0.0;0;240.0;12.0;240.0;536;536.0
2025-12-04T14:12:37.726000+00:00;-0.0;239.0;268.0;0.0;12.0;12.0;251.0;12.0;12.0;0.0;0.0;0;239.0;12.0;239.0;536;536.0
2025-12-04T14:12:37.728000+00:00;-0.0;325.0;268.0;0.0;12.0;12.0;337.0;12.0;12.0;0.0;0.0;0;325.0;12.0;325.0;536;536.0
2025-12-04T14:17:02.734000+00:00;-0.0;325.0;268.0;0.0;9.0;12.0;337.0;9.0;9.0;0.0;0.0;0;328.0;9.0;328.0;536;536.0
2025-12-04T14:17:02.735000+00:00;-0.0;325.0;268.0;0.0;9.0;9.0;334.0;9.0;9.0;0.0;0.0;0;325.0;9.0;325.0;536;536.0
2025-12-04T14:17:02.741000+00:00;-0.0;298.0;268.0;0.0;9.0;9.0;307.0;9.0;9.0;0.0;0.0;0;298.0;9.0;298.0;536;536.0
2025-12-04T14:22:02.730000+00:00;-0.0;298.0;268.0;0.0;6.0;9.0;307.0;6.0;6.0;0.0;0.0;0;301.0;6.0;301.0;536;536.0
2025-12-04T14:22:02.732000+00:00;-0.0;298.0;268.0;0.0;6.0;6.0;304.0;6.0;6.0;0.0;0.0;0;298.0;6.0;298.0;536;536.0
2025-12-04T14:22:02.738000+00:00;-0.0;255.0;268.0;0.0;6.0;6.0;261.0;6.0;6.0;0.0;0.0;0;255.0;6.0;255.0;536;536.0
2025-12-04T14:27:27.701000+00:00;-0.0;255.0;268.0;0.0;0.0;6.0;261.0;0.0;0.0;0.0;0.0;0;261.0;0.0;261.0;536;536.0
2025-12-04T14:27:27.702000+00:00;-0.0;255.0;268.0;0.0;0.0;0.0;255.0;0.0;0.0;0.0;0.0;0;255.0;0.0;255.0;536;536.0
2025-12-04T14:32:27.747000+00:00;-0.0;267.0;268.0;0.0;0.0;0.0;267.0;0.0;0.0;0.0;0.0;0;267.0;0.0;267.0;536;536.0
2025-12-04T14:37:52.726000+00:00;-0.0;264.0;268.0;0.0;0.0;0.0;264.0;0.0;0.0;0.0;0.0;0;264.0;0.0;264.0;536;536.0
2025-12-04T14:42:52.705000+00:00;-0.0;258.0;268.0;0.0;0.0;0.0;258.0;0.0;0.0;0.0;0.0;0;258.0;0.0;258.0;536;536.0
2025-12-04T14:47:17.706000+00:00;-0.0;259.0;268.0;0.0;0.0;0.0;259.0;0.0;0.0;0.0;0.0;0;259.0;0.0;259.0;536;536.0
2025-12-04T14:52:17.705000+00:00;-0.0;265.0;268.0;0.0;0.0;0.0;265.0;0.0;0.0;0.0;0.0;0;265.0;0.0;265.0;536;536.0
2025-12-04T14:57:42.701000+00:00;-0.0;213.0;268.0;0.0;0.0;0.0;213.0;0.0;0.0;0.0;0.0;0;213.0;0.0;213.0;536;536.0
2025-12-04T15:02:42.710000+00:00;-0.0;329.0;268.0;0.0;0.0;0.0;329.0;0.0;0.0;0.0;0.0;0;329.0;0.0;329.0;536;536.0
2025-12-04T15:08:07.719000+00:00;-0.0;223.0;268.0;0.0;0.0;0.0;223.0;0.0;0.0;0.0;0.0;0;223.0;0.0;223.0;536;536.0
2025-12-04T15:13:07.704000+00:00;-0.0;215.0;268.0;0.0;0.0;0.0;215.0;0.0;0.0;0.0;0.0;0;215.0;0.0;215.0;536;536.0
2025-12-04T15:18:32.723000+00:00;-0.0;209.0;268.0;0.0;0.0;0.0;209.0;0.0;0.0;0.0;0.0;0;209.0;0.0;209.0;536;536.0
2025-12-04T15:22:32.703000+00:00;-0.0;202.0;268.0;0.0;0.0;0.0;202.0;0.0;0.0;0.0;0.0;0;202.0;0.0;202.0;536;536.0
2025-12-04T15:27:57.841000+00:00;-0.0;270.0;268.0;0.0;0.0;0.0;270.0;0.0;0.0;0.0;0.0;0;270.0;0.0;270.0;536;536.0
2025-12-04T15:32:57.709000+00:00;-0.0;284.0;268.0;0.0;0.0;0.0;284.0;0.0;0.0;0.0;0.0;0;284.0;0.0;284.0;536;536.0
2025-12-04T15:38:22.907000+00:00;-0.0;247.0;268.0;0.0;0.0;0.0;247.0;0.0;0.0;0.0;0.0;0;247.0;0.0;247.0;536;536.0
2025-12-04T15:42:22.710000+00:00;-0.0;221.0;268.0;0.0;0.0;0.0;221.0;0.0;0.0;0.0;0.0;0;221.0;0.0;221.0;536;536.0
2025-12-04T15:47:22.728000+00:00;-0.0;193.0;268.0;0.0;0.0;0.0;193.0;0.0;0.0;0.0;0.0;0;193.0;0.0;193.0;536;536.0
2025-12-04T15:52:47.730000+00:00;-0.0;357.0;268.0;0.0;0.0;0.0;357.0;0.0;0.0;0.0;0.0;0;357.0;0.0;357.0;536;536.0
2025-12-04T15:57:47.703000+00:00;-0.0;214.0;268.0;0.0;0.0;0.0;214.0;0.0;0.0;0.0;0.0;0;214.0;0.0;214.0;536;536.0
2025-12-04T16:03:12.792000+00:00;-0.0;213.0;268.0;0.0;0.0;0.0;213.0;0.0;0.0;0.0;0.0;0;213.0;0.0;213.0;536;536.0
2025-12-04T16:08:12.709000+00:00;-0.0;265.0;268.0;0.0;0.0;0.0;265.0;0.0;0.0;0.0;0.0;0;265.0;0.0;265.0;536;536.0
2025-12-04T16:12:37.701000+00:00;-0.0;315.0;268.0;0.0;0.0;0.0;315.0;0.0;0.0;0.0;0.0;0;315.0;0.0;315.0;536;536.0
2025-12-04T16:17:37.728000+00:00;-0.0;302.0;268.0;0.0;0.0;0.0;302.0;0.0;0.0;0.0;0.0;0;302.0;0.0;302.0;536;536.0
2025-12-04T16:23:02.706000+00:00;-0.0;290.0;268.0;0.0;0.0;0.0;290.0;0.0;0.0;0.0;0.0;0;290.0;0.0;290.0;536;536.0
2025-12-04T16:28:02.703000+00:00;-0.0;295.0;268.0;0.0;0.0;0.0;295.0;0.0;0.0;0.0;0.0;0;295.0;0.0;295.0;536;536.0
2025-12-04T16:33:27.695000+00:00;-0.0;292.0;268.0;0.0;0.0;0.0;292.0;0.0;0.0;0.0;0.0;0;292.0;0.0;292.0;536;536.0
2025-12-04T16:38:27.699000+00:00;-0.0;281.0;268.0;0.0;0.0;0.0;281.0;0.0;0.0;0.0;0.0;0;281.0;0.0;281.0;536;536.0
2025-12-04T16:42:52.716000+00:00;-0.0;292.0;268.0;0.0;0.0;0.0;292.0;0.0;0.0;0.0;0.0;0;292.0;0.0;292.0;536;536.0
2025-12-04T16:47:52.738000+00:00;-0.0;304.0;268.0;0.0;0.0;0.0;304.0;0.0;0.0;0.0;0.0;0;304.0;0.0;304.0;536;536.0
2025-12-04T16:53:17.699000+00:00;-0.0;306.0;268.0;0.0;0.0;0.0;306.0;0.0;0.0;0.0;0.0;0;306.0;0.0;306.0;536;536.0
2025-12-04T16:58:17.699000+00:00;-0.0;302.0;268.0;0.0;0.0;0.0;302.0;0.0;0.0;0.0;0.0;0;302.0;0.0;302.0;536;536.0
2025-12-04T17:03:42.699000+00:00;-0.0;1373.0;268.0;0.0;0.0;0.0;1373.0;0.0;0.0;0.0;0.0;0;1373.0;0.0;1373.0;536;536.0
2025-12-04T17:08:42.725000+00:00;-0.0;1058.0;268.0;0.0;0.0;0.0;1058.0;0.0;0.0;0.0;0.0;0;1058.0;0.0;1058.0;536;536.0
2025-12-04T17:13:07.718000+00:00;-0.0;333.0;268.0;0.0;0.0;0.0;333.0;0.0;0.0;0.0;0.0;0;333.0;0.0;333.0;536;536.0
2025-12-04T17:18:07.703000+00:00;-0.0;302.0;268.0;0.0;0.0;0.0;302.0;0.0;0.0;0.0;0.0;0;302.0;0.0;302.0;536;536.0
2025-12-04T17:23:32.702000+00:00;-0.0;238.0;268.0;0.0;0.0;0.0;238.0;0.0;0.0;0.0;0.0;0;238.0;0.0;238.0;536;536.0
2025-12-04T17:28:32.705000+00:00;-0.0;237.0;268.0;0.0;0.0;0.0;237.0;0.0;0.0;0.0;0.0;0;237.0;0.0;237.0;536;536.0
2025-12-04T17:39:00.699000+00:00;-0.0;216.0;268.0;0.0;0.0;0.0;216.0;0.0;0.0;0.0;0.0;0;216.0;0.0;216.0;536;536.0
2025-12-04T17:44:25.696000+00:00;-0.0;280.0;268.0;0.0;0.0;0.0;280.0;0.0;0.0;0.0;0.0;0;280.0;0.0;280.0;536;536.0
2025-12-04T17:58:50.702000+00:00;-0.0;344.0;268.0;0.0;0.0;0.0;344.0;0.0;0.0;0.0;0.0;0;344.0;0.0;344.0;536;536.0
2025-12-04T18:04:15.848000+00:00;-0.0;3262.0;268.0;0.0;0.0;0.0;3262.0;0.0;0.0;0.0;0.0;0;3262.0;0.0;3262.0;536;536.0
2025-12-04T18:09:15.718000+00:00;-0.0;401.0;268.0;0.0;0.0;0.0;401.0;0.0;0.0;0.0;0.0;0;401.0;0.0;401.0;536;536.0
2025-12-04T18:13:15.700000+00:00;-0.0;402.0;268.0;0.0;0.0;0.0;402.0;0.0;0.0;0.0;0.0;0;402.0;0.0;402.0;536;536.0
2025-12-04T18:14:41.853000+00:00;-0.0;449.0;268.0;0.0;0.0;0.0;449.0;0.0;0.0;0.0;0.0;0;449.0;0.0;449.0;536;536.0
2025-12-04T18:15:41.707000+00:00;-0.0;899.0;268.0;0.0;0.0;0.0;899.0;0.0;0.0;0.0;0.0;0;899.0;0.0;899.0;536;536.0
2025-12-04T18:16:41.697000+00:00;-0.0;903.0;268.0;0.0;0.0;0.0;903.0;0.0;0.0;0.0;0.0;0;903.0;0.0;903.0;536;536.0
2025-12-04T18:17:41.695000+00:00;-0.0;922.0;268.0;0.0;0.0;0.0;922.0;0.0;0.0;0.0;0.0;0;922.0;0.0;922.0;536;536.0
2025-12-04T18:18:41.722000+00:00;-0.0;903.0;268.0;0.0;0.0;0.0;903.0;0.0;0.0;0.0;0.0;0;903.0;0.0;903.0;536;536.0
2025-12-04T18:23:41.705000+00:00;-0.0;434.0;268.0;0.0;0.0;0.0;434.0;0.0;0.0;0.0;0.0;0;434.0;0.0;434.0;536;536.0
2025-12-04T18:29:06.786000+00:00;-0.0;390.0;268.0;0.0;0.0;0.0;390.0;0.0;0.0;0.0;0.0;0;390.0;0.0;390.0;536;536.0
2025-12-04T18:34:06.701000+00:00;-0.0;316.0;268.0;0.0;0.0;0.0;316.0;0.0;0.0;0.0;0.0;0;316.0;0.0;316.0;536;536.0
2025-12-04T18:38:31.699000+00:00;-0.0;393.0;268.0;0.0;0.0;0.0;393.0;0.0;0.0;0.0;0.0;0;393.0;0.0;393.0;536;536.0
2025-12-04T18:43:31.766000+00:00;-0.0;389.0;268.0;0.0;0.0;0.0;389.0;0.0;0.0;0.0;0.0;0;389.0;0.0;389.0;536;536.0
2025-12-04T18:48:56.705000+00:00;-0.0;379.0;268.0;0.0;0.0;0.0;379.0;0.0;0.0;0.0;0.0;0;379.0;0.0;379.0;536;536.0
2025-12-04T18:53:56.696000+00:00;-0.0;377.0;268.0;0.0;0.0;0.0;377.0;0.0;0.0;0.0;0.0;0;377.0;0.0;377.0;536;536.0
2025-12-04T18:59:21.707000+00:00;-0.0;361.0;268.0;0.0;0.0;0.0;361.0;0.0;0.0;0.0;0.0;0;361.0;0.0;361.0;536;536.0
2025-12-04T19:04:21.735000+00:00;-0.0;358.0;268.0;0.0;0.0;0.0;358.0;0.0;0.0;0.0;0.0;0;358.0;0.0;358.0;536;536.0
2025-12-04T19:08:47.703000+00:00;-0.0;354.0;268.0;0.0;0.0;0.0;354.0;0.0;0.0;0.0;0.0;0;354.0;0.0;354.0;536;536.0
2025-12-04T19:13:47.713000+00:00;-0.0;549.0;268.0;0.0;0.0;0.0;549.0;0.0;0.0;0.0;0.0;0;549.0;0.0;549.0;536;536.0
2025-12-04T19:19:12.729000+00:00;-0.0;479.0;268.0;0.0;0.0;0.0;479.0;0.0;0.0;0.0;0.0;0;479.0;0.0;479.0;536;536.0
2025-12-04T19:24:12.704000+00:00;-0.0;398.0;268.0;0.0;0.0;0.0;398.0;0.0;0.0;0.0;0.0;0;398.0;0.0;398.0;536;536.0
2025-12-04T19:29:37.706000+00:00;-0.0;391.0;268.0;0.0;0.0;0.0;391.0;0.0;0.0;0.0;0.0;0;391.0;0.0;391.0;536;536.0
2025-12-04T19:34:37.709000+00:00;-0.0;393.0;268.0;0.0;0.0;0.0;393.0;0.0;0.0;0.0;0.0;0;393.0;0.0;393.0;536;536.0
2025-12-04T19:39:02.703000+00:00;-0.0;390.0;268.0;0.0;0.0;0.0;390.0;0.0;0.0;0.0;0.0;0;390.0;0.0;390.0;536;536.0
2025-12-04T19:44:02.703000+00:00;-0.0;397.0;268.0;0.0;0.0;0.0;397.0;0.0;0.0;0.0;0.0;0;397.0;0.0;397.0;536;536.0
2025-12-04T19:49:27.700000+00:00;-0.0;388.0;268.0;0.0;0.0;0.0;388.0;0.0;0.0;0.0;0.0;0;388.0;0.0;388.0;536;536.0
2025-12-04T19:54:27.701000+00:00;-0.0;224.0;268.0;0.0;0.0;0.0;224.0;0.0;0.0;0.0;0.0;0;224.0;0.0;224.0;536;536.0
2025-12-04T19:59:52.707000+00:00;-0.0;215.0;268.0;0.0;0.0;0.0;215.0;0.0;0.0;0.0;0.0;0;215.0;0.0;215.0;536;536.0
2025-12-04T20:04:52.695000+00:00;-0.0;194.0;268.0;0.0;0.0;0.0;194.0;0.0;0.0;0.0;0.0;0;194.0;0.0;194.0;536;536.0
2025-12-04T20:10:17.727000+00:00;-0.0;198.0;268.0;0.0;0.0;0.0;198.0;0.0;0.0;0.0;0.0;0;198.0;0.0;198.0;536;536.0
2025-12-04T20:14:17.696000+00:00;-0.0;194.0;268.0;0.0;0.0;0.0;194.0;0.0;0.0;0.0;0.0;0;194.0;0.0;194.0;536;536.0
2025-12-04T20:19:43.856000+00:00;-0.0;213.0;268.0;0.0;0.0;0.0;213.0;0.0;0.0;0.0;0.0;0;213.0;0.0;213.0;536;536.0
2025-12-04T20:24:43.709000+00:00;-0.0;234.0;268.0;0.0;0.0;0.0;234.0;0.0;0.0;0.0;0.0;0;234.0;0.0;234.0;536;536.0
2025-12-04T20:30:08.839000+00:00;-0.0;213.0;268.0;0.0;0.0;0.0;213.0;0.0;0.0;0.0;0.0;0;213.0;0.0;213.0;536;536.0
2025-12-04T20:35:08.709000+00:00;-0.0;214.0;268.0;0.0;0.0;0.0;214.0;0.0;0.0;0.0;0.0;0;214.0;0.0;214.0;536;536.0
2025-12-04T20:44:34.720000+00:00;-0.0;210.0;268.0;0.0;0.0;0.0;210.0;0.0;0.0;0.0;0.0;0;210.0;0.0;210.0;536;536.0
2025-12-04T20:49:34.707000+00:00;-0.0;211.0;268.0;0.0;0.0;0.0;211.0;0.0;0.0;0.0;0.0;0;211.0;0.0;211.0;536;536.0
2025-12-04T20:54:59.739000+00:00;-0.0;221.0;268.0;0.0;0.0;0.0;221.0;0.0;0.0;0.0;0.0;0;221.0;0.0;221.0;536;536.0
2025-12-04T20:59:59.707000+00:00;-0.0;210.0;268.0;0.0;0.0;0.0;210.0;0.0;0.0;0.0;0.0;0;210.0;0.0;210.0;536;536.0
2025-12-04T21:05:24.793000+00:00;-0.0;187.0;268.0;0.0;0.0;0.0;187.0;0.0;0.0;0.0;0.0;0;187.0;0.0;187.0;536;536.0
2025-12-04T21:10:24.718000+00:00;-0.0;210.0;268.0;0.0;0.0;0.0;210.0;0.0;0.0;0.0;0.0;0;210.0;0.0;210.0;536;536.0
2025-12-04T21:14:49.700000+00:00;-0.0;200.0;268.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0;200.0;0.0;200.0;536;536.0
2025-12-04T21:19:49.706000+00:00;-0.0;199.0;268.0;0.0;0.0;0.0;199.0;0.0;0.0;0.0;0.0;0;199.0;0.0;199.0;536;536.0
2025-12-04T21:25:14.692000+00:00;-0.0;201.0;268.0;0.0;0.0;0.0;201.0;0.0;0.0;0.0;0.0;0;201.0;0.0;201.0;536;536.0
2025-12-04T21:30:14.726000+00:00;-0.0;206.0;268.0;0.0;0.0;0.0;206.0;0.0;0.0;0.0;0.0;0;206.0;0.0;206.0;536;536.0
2025-12-04T21:40:39.697000+00:00;-0.0;187.0;268.0;0.0;0.0;0.0;187.0;0.0;0.0;0.0;0.0;0;187.0;0.0;187.0;536;536.0
2025-12-04T21:50:04.691000+00:00;-0.0;188.0;268.0;0.0;0.0;0.0;188.0;0.0;0.0;0.0;0.0;0;188.0;0.0;188.0;536;536.0
2025-12-04T22:00:29.709000+00:00;-0.0;210.0;268.0;0.0;0.0;0.0;210.0;0.0;0.0;0.0;0.0;0;210.0;0.0;210.0;536;536.0
2025-12-04T22:04:54.710000+00:00;-0.0;183.0;268.0;0.0;0.0;0.0;183.0;0.0;0.0;0.0;0.0;0;183.0;0.0;183.0;536;536.0
2025-12-04T22:09:54.701000+00:00;-0.0;188.0;268.0;0.0;0.0;0.0;188.0;0.0;0.0;0.0;0.0;0;188.0;0.0;188.0;536;536.0
2025-12-04T22:15:19.724000+00:00;-0.0;186.0;268.0;0.0;0.0;0.0;186.0;0.0;0.0;0.0;0.0;0;186.0;0.0;186.0;536;536.0
2025-12-04T22:25:44.694000+00:00;-0.0;209.0;268.0;0.0;0.0;0.0;209.0;0.0;0.0;0.0;0.0;0;209.0;0.0;209.0;536;536.0
2025-12-04T22:36:09.701000+00:00;-0.0;205.0;268.0;0.0;0.0;0.0;205.0;0.0;0.0;0.0;0.0;0;205.0;0.0;205.0;536;536.0
2025-12-04T22:40:09.702000+00:00;-0.0;203.0;268.0;0.0;0.0;0.0;203.0;0.0;0.0;0.0;0.0;0;203.0;0.0;203.0;536;536.0
2025-12-04T22:45:34.847000+00:00;-0.0;202.0;268.0;0.0;0.0;0.0;202.0;0.0;0.0;0.0;0.0;0;202.0;0.0;202.0;536;536.0
2025-12-04T22:50:34.694000+00:00;-0.0;212.0;268.0;0.0;0.0;0.0;212.0;0.0;0.0;0.0;0.0;0;212.0;0.0;212.0;536;536.0
2025-12-04T22:55:59.838000+00:00;-0.0;198.0;268.0;0.0;0.0;0.0;198.0;0.0;0.0;0.0;0.0;0;198.0;0.0;198.0;536;536.0
